rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url,score,source
20,2016,Ford,F-150,lariat,3,25995,No change noted,Unchanged for 1 weeks,1,25995,25995,0,0,101596,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738958660,https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/2016-ford-f-150-4wd-supercrew-157-lariat/1738958660,0.28506795296578197,Kijiji
21,2017,Ford,F-150,lariat,3,19500,No change noted,First seen this week,0,19500,19500,0,0,202869,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1723983340,https://www.kijiji.ca/v-cars-trucks/calgary/2017-ford-f150-lariat/1723983340,0.29302737800014594,Kijiji
22,2016,Ford,F-150,Unknown,1,13995,No change noted,Unchanged for 3 weeks,3,13995,13995,0,0,19000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1724330308,https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/2016-ford-f-150-v6-automatique-ac-mags/1724330308,0.2933137887214122,Kijiji
23,2021,Ford,F-150,Unknown,1,300,No change noted,Unchanged for 5 weeks,5,300,300,0,0,55,Unknown,Gas,Unknown,N/A,Unknown,Private,"Moose Jaw, SK","Moose Jaw, SK",799,address,1737753392,https://www.kijiji.ca/v-cars-trucks/ottawa/17-inch-ford-6-bolt/1737753392,0.30252780375603466,Kijiji
24,2016,Ford,F-150,Unknown,1,15000,No change noted,"Down $1,000 over 5 weeks",5,16000,15000,0,-1000,230,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1737950356,https://www.kijiji.ca/v-cars-trucks/calgary/2016-f150/1737950356,0.30308873583448614,Kijiji
25,2016,Ford,F-150,xlt,2,10000,No change noted,"Down $2,000 over 1 weeks",1,12000,12000,-2000,-2000,254000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738942005,https://www.kijiji.ca/v-cars-trucks/delta-surrey-langley/2016-ford-f150-xlt/1738942005,0.30381998874837346,Kijiji
26,2016,Ford,F-150,limited,3,20500,No change noted,Unchanged for 1 weeks,1,20500,20500,0,0,214000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1739076471,https://www.kijiji.ca/v-cars-trucks/calgary/2016-ford-f150-limited-edition/1739076471,0.30698768603206134,Kijiji
27,2017,Ford,F-150,fx4,3,24980,No change noted,Unchanged for 1 weeks,1,24980,24980,0,0,165993,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738910404,https://www.kijiji.ca/v-cars-trucks/vancouver/2017-ford-f-150-4wd-supercab-145-xlt-fx4-off-road-tonneau-cove/1738910404,0.3091637737663616,Kijiji
28,2019,Ford,F-150,lariat,3,25495,No change noted,Unchanged for 1 weeks,1,25495,25495,0,0,158760,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1739160137,https://www.kijiji.ca/v-cars-trucks/st-catharines/2019-ford-f-150-lariat-4wd-nav-back-up-cam-remote-start-tow-pkg/1739160137,0.30979899375304953,Kijiji
29,2017,Ford,F-150,xlt,2,11500,No change noted,Unchanged for 4 weeks,4,11500,11500,0,0,245000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1737506689,https://www.kijiji.ca/v-cars-trucks/cape-breton/2017-ford-f-150/1737506689,0.311770283215426,Kijiji
30,2016,Ford,F-150,lariat,3,22500,No change noted,Unchanged for 4 weeks,4,22500,22500,0,0,197000,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Camrose, AB","Camrose, AB",141,address,1732751663,https://www.kijiji.ca/v-cars-trucks/st-albert/loaded-f150/1732751663,0.3135585871231439,Kijiji
31,2023,Ford,F-150,lariat,3,26995,No change noted,"Down $1,000 over 4 weeks",4,27995,26995,0,-1000,147309,3.5L,Gas,Accident reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1735642922,https://www.kijiji.ca/v-cars-trucks/st-georges-de-beauce/ford-f-150-lariat-powerboost-3-5l-ratio-3-73-2023/1735642922,0.3165102517466294,Kijiji
32,2021,Ford,F-150,fx4,3,35000,No change noted,First seen this week,0,35000,35000,0,0,176,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1723986125,https://www.kijiji.ca/v-cars-trucks/calgary/2021-ford-f-150-fx4/1723986125,0.3197281042679551,Kijiji
33,2019,Ford,F-150,lariat,3,19890,No change noted,Unchanged for 5 weeks,5,19890,19890,0,0,253511,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737296847,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-150-lariat-502a-sport-sunroof-nav-rem-start/1737296847,0.3218780655112043,Kijiji
34,2016,Ford,F-150,lariat,3,26375,No change noted,First seen this week,0,26375,26375,0,0,168385,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739345977,https://www.kijiji.ca/v-cars-trucks/st-catharines/f150-lariat/1739345977,0.32199798439245164,Kijiji
35,2019,Ford,F-150,limited,3,28788,No change noted,Down $600 over 1 weeks,1,29388,29388,-600,-600,129122,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739161157,https://www.kijiji.ca/v-cars-trucks/hamilton/2019-ford-f-150/1739161157,0.3222579745768832,Kijiji
36,2016,Ford,F-150,lariat,3,23990,No change noted,Unchanged for 1 weeks,1,23990,23990,0,0,186756,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738913686,https://www.kijiji.ca/v-cars-trucks/calgary/2016-ford-f-150-4wd-supercrew-145-lariat/1738913686,0.3222985551943257,Kijiji
37,2018,Ford,F-150,xlt,2,17500,No change noted,Unchanged for 1 weeks,1,17500,17500,0,0,167000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739055406,https://www.kijiji.ca/v-cars-trucks/brandon/f150-for-sale/1739055406,0.3223395019298814,Kijiji
38,2016,Ford,F-150,lariat,3,23990,No change noted,First seen this week,0,23990,23990,0,0,209000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1739257776,https://www.kijiji.ca/v-cars-trucks/mississauga-peel-region/2016-ford-f-150-lariat-4x4-supercrew-5-5-ft-box-145-in-wb-auto/1739257776,0.32265479441696954,Kijiji
39,2016,Ford,F-150,lariat,3,22999,No change noted,Unchanged for 3 weeks,3,22999,22999,0,0,205000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1733386149,https://www.kijiji.ca/v-cars-trucks/calgary/2016-ford-lariat/1733386149,0.3232629804991139,Kijiji
40,2019,Ford,F-150,xlt,2,11888,No change noted,Unchanged for 5 weeks,5,11888,11888,0,0,241000,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1734835565,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-150-xlt/1734835565,0.32387013596423697,Kijiji
41,2019,Ford,F-150,lariat,3,23500,No change noted,Unchanged for 3 weeks,3,23500,23500,0,0,198648,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1738029215,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-150-lariat/1738029215,0.32422689943852695,Kijiji
42,2019,Ford,F-150,lariat,3,19605,No change noted,Unchanged for 5 weeks,5,19605,19605,0,0,263834,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",149,address,1737194811,https://www.kijiji.ca/v-cars-trucks/calgary/2019-ford-f-150-lariat/1737194811,0.324721577757495,Kijiji
43,2017,Ford,F-150,xlt,2,12998,No change noted,Unchanged for 4 weeks,4,12998,12998,0,0,246213,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Carstairs, AB","Carstairs, AB",91,address,1729268570,https://www.kijiji.ca/v-cars-trucks/hamilton/2017-ford-f-150-xlt-bluetooth-a-c/1729268570,0.32486681575003323,Kijiji
44,2017,Ford,F-150,xlt,2,22995,No change noted,Unchanged for 1 weeks,1,22995,22995,0,0,115957,Unknown,Gas,Unknown,N/A,Unknown,Private,"Red Deer, AB","Red Deer, AB",1,address,1739113779,https://www.kijiji.ca/v-cars-trucks/kelowna/2017-ford-f-150-xlt/1739113779,0.3254316462776674,Kijiji
45,2017,Ford,F-150,xlt,2,15022,No change noted,Unchanged for 2 weeks,2,15022,15022,0,0,214000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738759176,https://www.kijiji.ca/v-cars-trucks/stratford-on/2017-ford-f-150-xlt-supercrew-4x4/1738759176,0.325449075268607,Kijiji
46,2017,Ford,F-150,lariat,3,26995,No change noted,Unchanged for 4 weeks,4,26995,26995,0,0,165000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1733969367,https://www.kijiji.ca/v-cars-trucks/london/2017-ford-f-150-lariat-fx4-heated-cooled-seats-remote-start/1733969367,0.32545345625589306,Kijiji
47,2016,Ford,F-150,lariat,3,24995,No change noted,Unchanged for 4 weeks,4,24995,24995,0,0,198000,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1734256713,https://www.kijiji.ca/v-cars-trucks/london/2016-ford-f-150-lariat-clean-carfax-heated-cooled-leather-sea/1734256713,0.3254690432100338,Kijiji
48,2020,Ford,F-150,xlt,2,14995,No change noted,Unchanged for 4 weeks,4,14995,14995,0,0,198000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",149,address,1737329950,https://www.kijiji.ca/v-cars-trucks/calgary/2020-ford-f-150-xlt-v8-well-maintained-first-owner/1737329950,0.32802432064015474,Kijiji
49,2020,Ford,F-150,xlt,2,16000,No change noted,Unchanged for 3 weeks,3,16000,20000,-4000,0,204200,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738436510,https://www.kijiji.ca/v-cars-trucks/summerside-pei/2020-ford-f150-sport-4x4/1738436510,0.3286449514660642,Kijiji
50,2018,Ford,F-150,lariat,3,32500,No change noted,Unchanged for 3 weeks,3,32500,32500,0,0,81000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",91,address,1738526077,https://www.kijiji.ca/v-cars-trucks/laval-rive-nord/f150-xlt-supercrew/1738526077,0.32886453794838355,Kijiji
